,WellPrediction,WellOriginal,WellAbs
789,25.500656127929688,25.55,0.04934387207031321
790,25.381881713867188,25.51,0.12811828613281406
791,25.353755950927734,25.48,0.12624404907226605
792,25.37156105041504,25.42,0.04843894958496264
793,25.258544921875,25.47,0.21145507812499886
794,25.49321746826172,25.52,0.026782531738280824
795,25.445648193359375,25.65,0.20435180664062358
796,25.62594223022461,25.83,0.20405776977538892
797,25.82331085205078,25.95,0.12668914794921804
798,25.789093017578125,26.24,0.45090698242187344
799,26.226459503173828,26.06,0.1664595031738294
800,25.846376419067383,26.08,0.23362358093261548
801,25.86920166015625,26.050000000000004,0.18079833984375426
802,25.955446243286133,26.140000000000004,0.1845537567138713
803,25.98349952697754,26.069999999999997,0.08650047302245767
804,25.886058807373047,25.89,0.0039411926269536934
805,25.71671485900879,25.83,0.11328514099120923
806,25.677875518798828,25.83,0.15212448120117017
807,25.71946144104004,25.83,0.11053855895995923
808,25.667884826660156,25.79,0.1221151733398429
809,25.741010665893555,25.69,0.05101066589355341
810,25.580322265625,25.84,0.25967773437499986
811,25.75338363647461,25.84,0.08661636352539048
812,25.64097785949707,25.86,0.21902214050292912
813,25.690269470214844,25.959999999999997,0.26973052978515355
814,25.850374221801758,26.47,0.619625778198241
815,27.033130645751953,27.31,0.2768693542480456
816,27.237255096435547,27.85,0.6127449035644545
817,27.463890075683594,27.82,0.35610992431640653
818,27.398601531982422,27.69,0.2913984680175794
819,27.167783737182617,27.26,0.09221626281738438
820,26.83201789855957,27.02,0.18798210144042926
821,26.699344635009766,26.9,0.20065536499023295
822,26.614316940307617,27.009999999999998,0.3956830596923808
823,26.331932067871094,26.53,0.1980679321289074
824,25.403499603271484,26.46,1.0565003967285165
825,26.200658798217773,26.3,0.09934120178222727
826,25.96442985534668,26.19,0.2255701446533216
827,25.934057235717773,26.18,0.24594276428222628
828,25.950681686401367,26.09,0.13931831359863267
829,25.877208709716797,25.99,0.11279129028320156
830,25.8406982421875,25.99,0.14930175781249844
831,25.75946617126465,26.0,0.24053382873535156
832,25.724639892578125,25.93,0.20536010742187472
833,25.689544677734375,25.82,0.13045532226562528
834,25.566137313842773,25.98,0.413862686157227
835,25.700918197631836,26.12,0.41908180236816506
836,25.67005157470703,25.850000000000005,0.17994842529297372
837,25.870027542114258,26.24,0.3699724578857406
838,26.092330932617188,26.06,0.03233093261718878
839,25.15495491027832,25.55,0.3950450897216804
840,25.16478729248047,25.91,0.7452127075195314
841,25.779029846191406,25.59,0.1890298461914064
842,25.302400588989258,25.91,0.6075994110107423
843,25.746614456176758,25.69,0.056614456176756534
844,25.39130401611328,26.17,0.7786959838867205
845,25.896299362182617,25.73,0.16629936218261676
846,25.420455932617188,26.140000000000004,0.7195440673828166
847,25.984281539916992,26.13,0.14571846008300682
848,25.797685623168945,26.51,0.7123143768310563
849,26.01082420349121,25.63,0.38082420349121193
850,25.196561813354492,25.88,0.6834381866455068
851,25.75113296508789,25.48,0.2711329650878902
852,29.842573165893555,29.44,0.4025731658935534
853,29.84040641784668,29.42,0.420406417846678
854,30.006004333496094,29.37,0.6360043334960928
855,29.929550170898438,29.31,0.6195501708984388
856,29.6592960357666,29.38,0.27929603576660256
857,29.596981048583984,29.36,0.23698104858398494
858,29.693416595458984,29.38,0.31341659545898537
859,29.965290069580078,29.48,0.4852900695800777
860,30.042158126831055,29.49,0.5521581268310563
861,29.89369773864746,29.58,0.31369773864746264
862,29.96674156188965,29.7,0.26674156188964915
863,30.14700698852539,29.79,0.3570069885253915
864,30.290170669555664,29.81,0.48017066955566534
865,30.243974685668945,29.72,0.5239746856689464
866,30.129680633544922,29.99,0.13968063354492344
867,30.36928367614746,30.0,0.36928367614746094
868,30.300613403320312,30.07,0.23061340332031222
869,30.425331115722656,30.03,0.3953311157226551
870,30.426837921142578,29.97,0.45683792114257926
871,30.147735595703125,29.92,0.2277355957031233
872,30.3158016204834,29.84,0.4758016204833986
873,30.242891311645508,29.92,0.3228913116455061
874,30.287010192871094,29.99,0.2970101928710953
875,30.492420196533203,30.03,0.462420196533202
876,30.354286193847656,30.03,0.3242861938476551
877,30.26772117614746,30.15,0.11772117614746236
878,30.4680233001709,30.18,0.2880233001708987
879,30.430185317993164,30.09,0.3401853179931642
880,30.576017379760742,30.27,0.3060173797607426
881,30.528749465942383,30.34,0.18874946594238295
882,30.965436935424805,30.24,0.7254369354248063
883,30.582605361938477,30.5,0.08260536193847656
884,30.69462013244629,30.21,0.4846201324462882
885,30.379127502441406,30.15,0.22912750244140767
886,30.451583862304688,30.39,0.06158386230468693
887,30.531579971313477,30.23,0.30157997131347614
888,30.29991912841797,30.04,0.2599191284179696
889,30.242956161499023,30.09,0.15295616149902358
890,30.20798110961914,31.04,0.8320188903808585
891,31.36249351501465,30.63,0.7324935150146494
892,31.190570831298828,30.37,0.8205708312988271
893,30.774227142333984,30.27,0.5042271423339848
894,30.655794143676758,30.23,0.4257941436767574
895,30.587875366210938,30.2,0.3878753662109382
896,30.578044891357422,30.49,0.08804489135742344
897,30.595813751220703,30.13,0.4658137512207041
898,30.31427001953125,30.1,0.21427001953124858
899,30.350210189819336,30.02,0.33021018981933636
900,30.251169204711914,30.18,0.07116920471191435
901,30.43504524230957,30.18,0.2550452423095706
902,30.408493041992188,30.17,0.2384930419921858
903,30.378934860229492,30.1,0.27893486022949077
904,30.358707427978516,30.18,0.1787074279785159
905,30.359451293945312,30.15,0.20945129394531392
906,30.296031951904297,30.03,0.26603195190429574
907,30.155981063842773,29.95,0.20598106384277415
908,30.088136672973633,29.93,0.1581366729736331
909,30.17890739440918,29.78,0.39890739440917855
910,30.031211853027344,29.73,0.3012118530273433
911,29.9565486907959,30.26,0.3034513092041031
912,30.568309783935547,30.58,0.01169021606445142
913,30.83000946044922,30.47,0.3600094604492199
914,30.507301330566406,30.44,0.06730133056640497
915,30.5499210357666,30.78,0.23007896423339957
916,30.86232566833496,31.01,0.14767433166504063
917,31.044071197509766,30.94,0.10407119750976435
918,31.3190860748291,30.87,0.44908607482910057
919,31.033523559570312,30.78,0.25352355957031136
920,31.166685104370117,30.65,0.5166851043701186
921,30.826499938964844,30.36,0.4664999389648443
922,30.67779541015625,30.4,0.2777954101562514
923,30.585275650024414,30.59,0.004724349975585795
924,30.949874877929688,30.46,0.48987487792968665
925,30.58651351928711,30.42,0.16651351928710767
926,31.05283546447754,30.43,0.6228354644775393
927,30.633752822875977,30.75,0.11624717712402344
928,30.66413116455078,30.77,0.10586883544921832
929,30.83345603942871,30.61,0.2234560394287115
930,30.66883087158203,30.57,0.09883087158203097
931,30.751346588134766,30.67,0.08134658813476392
932,30.913061141967773,30.75,0.16306114196777344
933,30.917709350585938,30.52,0.3977093505859379
934,30.841230392456055,30.6,0.24123039245605327
935,30.705007553100586,30.91,0.2049924468994142
936,31.050796508789062,31.12,0.0692034912109385
937,31.1971378326416,31.21,0.01286216735839929
938,31.331315994262695,31.19,0.14131599426269403
939,31.326683044433594,31.08,0.24668304443359546
940,31.11634635925293,31.38,0.2636536407470693
941,31.55351448059082,31.41,0.14351448059082017
942,31.53653335571289,31.57,0.03346664428710966
943,31.63686180114746,31.700000000000003,0.0631381988525419
944,31.714035034179688,31.770000000000003,0.055964965820315626
945,31.784643173217773,31.35,0.434643173217772
946,31.399391174316406,31.88,0.48060882568359276
947,31.946447372436523,31.4,0.5464473724365249
948,31.428314208984375,31.43,0.0016857910156247158
949,31.415359497070312,31.53,0.11464050292968864
950,31.545549392700195,31.51,0.03554939270019375
951,31.46380615234375,31.55,0.08619384765625071
952,31.590248107910156,31.5,0.09024810791015625
953,31.575687408447266,30.59,0.9856874084472658
954,30.781919479370117,31.729999999999997,0.9480805206298797
955,31.59522819519043,31.34,0.25522819519042983
956,31.199766159057617,31.25,0.05023384094238281
957,31.255386352539062,31.65,0.3946136474609361
958,31.798343658447266,31.91,0.11165634155273452
959,31.887920379638672,31.81,0.07792037963867315
960,31.704166412353516,32.16,0.45583358764648096
961,32.03123092651367,31.939999999999998,0.09123092651367415
962,31.847232818603516,31.659999999999997,0.18723281860351904
963,31.597789764404297,31.42,0.17778976440429517
964,31.493486404418945,31.38,0.11348640441894631
965,31.461137771606445,31.3,0.1611377716064446
966,31.564327239990234,31.07,0.4943272399902341
967,31.235671997070312,30.93,0.3056719970703128
968,31.367847442626953,30.76,0.6078474426269516
969,30.916593551635742,30.7,0.2165935516357429
970,30.851795196533203,30.69,0.16179519653320185
971,30.876108169555664,30.9,0.023891830444334516
972,31.132164001464844,30.87,0.26216400146484276
973,31.119361877441406,30.73,0.3893618774414058
974,30.963838577270508,30.58,0.3838385772705095
975,30.680442810058594,30.76,0.07955718994140781
976,30.796802520751953,30.71,0.08680252075195227
977,30.900657653808594,30.78,0.12065765380859261
978,31.038665771484375,30.83,0.2086657714843767
979,31.042665481567383,31.01,0.03266548156738125
980,31.178054809570312,30.93,0.24805480957031278
981,31.031661987304688,31.04,0.008338012695311647
982,31.201047897338867,31.05,0.15104789733886648
983,31.208675384521484,31.11,0.09867538452148494
984,31.25314712524414,30.95,0.30314712524414134
985,31.028430938720703,30.95,0.07843093872070384
986,31.01263999938965,30.95,0.06263999938964915
987,31.163524627685547,30.24,0.9235246276855484
988,30.634227752685547,30.24,0.39422775268554844
989,30.421951293945312,30.24,0.18195129394531406
990,30.42509651184082,30.24,0.18509651184082188
991,30.445938110351562,30.24,0.20593811035156406
992,30.502229690551758,30.24,0.2622296905517594
993,30.481212615966797,30.38,0.10121261596679787
994,30.665264129638672,30.35,0.31526412963867045
995,30.662275314331055,30.46,0.20227531433105383
996,30.689250946044922,30.53,0.15925094604492074
997,30.71022605895996,30.25,0.46022605895996094
998,30.51482391357422,30.32,0.19482391357421847
999,30.57792091369629,30.2,0.3779209136962898
1000,30.39857292175293,30.11,0.28857292175293026
1001,30.392412185668945,30.11,0.2824121856689459
1002,30.336576461791992,30.06,0.27657646179199347
1003,30.329566955566406,30.16,0.1695669555664061
1004,30.41646957397461,30.23,0.18646957397460895
1005,30.479394912719727,30.29,0.18939491271972742
1006,30.533140182495117,30.5,0.03314018249511719
1007,30.784318923950195,30.68,0.1043189239501956
1008,30.89044952392578,30.93,0.039550476074218466
1009,31.23246955871582,31.26,0.02753044128418125
1010,31.46624183654785,31.34,0.1262418365478517
1011,31.504579544067383,31.44,0.06457954406738153
1012,31.79408073425293,31.23,0.5640807342529293
1013,31.40101432800293,30.89,0.5110143280029291
1014,31.053434371948242,30.78,0.27343437194824105
1015,31.083545684814453,30.78,0.303545684814452
1016,31.021900177001953,30.87,0.15190017700195213
1017,31.082107543945312,30.78,0.30210754394531136
1018,31.022768020629883,30.84,0.18276802062988295
1019,31.08754539489746,30.93,0.15754539489746122
1020,31.192419052124023,30.98,0.212419052124023
1021,31.247211456298828,30.85,0.3972114562988267
1022,31.053569793701172,30.84,0.21356979370117202
1023,31.05387306213379,30.97,0.0838730621337902
1024,31.132858276367188,31.04,0.09285827636718835
1025,31.185029983520508,30.94,0.24502998352050653
1026,31.192378997802734,31.08,0.11237899780273608
1027,31.285654067993164,31.62,0.33434593200683693
1028,32.11727523803711,32.21,0.09272476196289148
1029,32.61994171142578,32.88,0.2600582885742213
1030,33.19576644897461,32.17,1.0257664489746077
1031,32.318504333496094,32.17,0.14850433349609204
1032,32.31345748901367,30.62,1.6934574890136709
1033,30.988277435302734,30.55,0.43827743530273366
1034,30.725341796875,30.62,0.105341796874999
1035,30.667142868041992,30.64,0.02714286804199162
1036,30.99444007873535,30.64,0.354440078735351
1037,30.980302810668945,30.64,0.34030281066894474
1038,30.833969116210938,30.64,0.19396911621093693
1039,30.701690673828125,30.64,0.06169067382812443
1040,30.691545486450195,30.64,0.051545486450194744
1041,30.80108070373535,30.45,0.3510807037353523
1042,30.622995376586914,30.4,0.22299537658691548
1043,30.55025291442871,30.4,0.15025291442871236
1044,30.55429458618164,30.47,0.08429458618164176
1045,30.62342643737793,30.5,0.12342643737792969
1046,30.67165756225586,30.35,0.32165756225585795
1047,30.500051498413086,30.27,0.23005149841308636
1048,30.390960693359375,30.16,0.23096069335937486
1049,30.414226531982422,30.14,0.2742265319824213
1050,30.39657211303711,30.18,0.21657211303710966
1051,30.554227828979492,30.07,0.4842278289794919
1052,30.402820587158203,29.92,0.4828205871582014
1053,30.19961166381836,29.97,0.2296116638183605
1054,30.21872901916504,29.95,0.2687290191650398
1055,30.16504669189453,30.01,0.1550466918945297
1056,30.208240509033203,29.93,0.2782405090332034
1057,30.026155471801758,29.94,0.08615547180175653
1058,30.150314331054688,29.84,0.31031433105468764
1059,30.01703643798828,29.9,0.11703643798828267
1060,30.121768951416016,29.71,0.4117689514160148
1061,29.69472885131836,29.62,0.07472885131835838
1062,29.715003967285156,29.49,0.2250039672851578
1063,29.41574478149414,29.45,0.034255218505858664
1064,29.735593795776367,29.38,0.3555937957763682
1065,27.275592803955078,26.93,0.3455928039550784
1066,27.311485290527344,27.47,0.1585147094726551
1067,27.761886596679688,27.46,0.30188659667968665
1068,28.103439331054688,27.46,0.6434393310546866
1069,27.756061553955078,27.34,0.41606155395507827
1070,27.41057014465332,27.22,0.19057014465332145
1071,26.97244644165039,27.59,0.6175535583496092
1072,27.971406936645508,27.69,0.28140693664550653
1073,28.350709915161133,27.62,0.7307099151611318
1074,27.873292922973633,27.54,0.33329292297363367
1075,27.753442764282227,27.49,0.2634427642822281
1076,27.6773738861084,27.519999999999996,0.15737388610840242
1077,27.77337074279785,27.46,0.3133707427978507
